symbol,smiles,cxsmiles,monomer_type
X1866,HN[C@@H](CC(=O)Cc1ccccc1)C(H)=O,[*]N[C@@H](CC(=O)Cc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone
X1873,CC#CC[C@@H](C)[C@@H](O)[C@H](N(C)H)C(H)=O,CC#CC[C@@H](C)[C@@H](O)[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1805,OP(O)(=O)Oc1ccc(C[C@@H](NH)C(H)=O)cc1,OP(O)(=O)Oc1ccc(C[C@@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X518,HN(CCSH)CC(H)=O,[*]N(CCS[*])CC([*])=O |$_R1;;;;;_R3;;;_R2;$|,Backbone
X1681,C[C@H]1C[C@@H](N(H)C1)C(H)=O,C[C@H]1C[C@@H](N([*])C1)C([*])=O |$;;;;;_R1;;;_R2;$|,Backbone
X1783,CN(C)c1cccc2c(cccc12)S(=O)(=O)NCCOC[C@@H](NH)C(H)=O,CN(C)c1cccc2c(cccc12)S(=O)(=O)NCCOC[C@@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1786,OP(O)(=O)OCc1ccc(C[C@@H](NH)C(H)=O)cc1,OP(O)(=O)OCc1ccc(C[C@@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
d2-Pal,HN[C@H](Cc1ccccn1)C(H)=O,[*]N[C@H](Cc1ccccn1)C([*])=O |$_R1;;;;;;;;;;;_R2;$|,Backbone
X141,HC(=O)[C@@H]1Cc2c[nH]c3cccc(CC(=O)N1)c23,[*]C(=O)[C@@H]1Cc2c[nH]c3cccc(CC(=O)N1)c23 |$_R2;;;;;;;;;;;;;;;;;$|,Backbone
X134,OP(O)(=O)OC[C@H](NH)C(H)=O,OP(O)(=O)OC[C@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone
X224,HN[C@H](CCCCC=C)C(H)=O,[*]N[C@H](CCCCC=C)C([*])=O |$_R1;;;;;;;;;;_R2;$|,Backbone
Boc_dL,CC(C)C[C@@H](NC(=O)OC(C)(C)C)C(H)=O,CC(C)C[C@@H](NC(=O)OC(C)(C)C)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X156,Nc1nnc([nH]1)-c1ccc(C[C@H](NH)C(H)=O)cc1,Nc1nnc([nH]1)-c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X225,OC(=O)CC[C@H](NCCc1ccc(Cl)c(Cl)c1)C(H)=O,OC(=O)CC[C@H](NCCc1ccc(Cl)c(Cl)c1)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
Thi,HN[C@@H](Cc1cccs1)C(H)=O,[*]N[C@@H](Cc1cccs1)C([*])=O |$_R1;;;;;;;;;;_R2;$|,Backbone
X352,CCc1ccccc1-c1ccc(C[C@H](NH)C(H)=O)cc1,CCc1ccccc1-c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X23,HN[C@@H](Cc1cnc([nH]1)C1CCCCC1)C(H)=O,[*]N[C@@H](Cc1cnc([nH]1)C1CCCCC1)C([*])=O |$_R1;;;;;;;;;;;;;;;;_R2;$|,Backbone
Hpr,HN1CCCC[C@@H]1C(H)=O,[*]N1CCCC[C@@H]1C([*])=O |$_R1;;;;;;;;_R2;$|,Backbone
X2379,N[C@@H](CCCC[C@H](NH)C(O)=O)C(H)=O,N[C@@H](CCCC[C@H](N[*])C(O)=O)C([*])=O |$;;;;;;;;_R1;;;;;_R2;$|,Backbone
X2471,OC(=O)C[C@H]1N(H)C[C@@H](Cc2ccccc2)NC1=O,OC(=O)C[C@H]1N([*])C[C@@H](Cc2ccccc2)NC1=O |$;;;;;;_R1;;;;;;;;;;;;$|,Backbone
X2638,CC(C)[C@H](NCc1cc(Cl)ccc1O)C(H)=O,CC(C)[C@H](NCc1cc(Cl)ccc1O)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
X2813,ClCCN(N=O)C(=O)NCCCC[C@H](NH)C(H)=O,ClCCN(N=O)C(=O)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X2669,Nc1nccc(CC[C@H](NH)C(H)=O)n1,Nc1nccc(CC[C@H](N[*])C([*])=O)n1 |$;;;;;;;;;;_R1;;_R2;;$|,Backbone
X2803,COc1cc2CC[C@H](N[C@@H](C(C)C)C(H)=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC,COc1cc2CC[C@H](N[C@@H](C(C)C)C([*])=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC |$;;;;;;;;;;;;;;_R2;;;;;;;;;;;;;;;;;;$|,Backbone
X2178,N[C@@H](Cc1ccc(cc1)-c1ccc(C[C@H](N)C(H)=O)cc1)C(O)=O,N[C@@H](Cc1ccc(cc1)-c1ccc(C[C@H](N)C([*])=O)cc1)C(O)=O |$;;;;;;;;;;;;;;;;;_R2;;;;;;$|,Backbone
X2711,HC(=O)[C@H](Cc1cnc[nH]1)NC(=O)OCc1ccc(cc1)N(=O)=O,[*]C(=O)[C@H](Cc1cnc[nH]1)NC(=O)OCc1ccc(cc1)N(=O)=O |$_R2;;;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X2884,CN(C)C(=NCC[C@@H](NH)C(H)=O)N(C)C,CN(C)C(=NCC[C@@H](N[*])C([*])=O)N(C)C |$;;;;;;;;;_R1;;_R2;;;;$|,Backbone
X2834,COc1ccc(cc1)-c1ncc(C[C@H](NH)C(H)=O)[nH]1,COc1ccc(cc1)-c1ncc(C[C@H](N[*])C([*])=O)[nH]1 |$;;;;;;;;;;;;;;;_R1;;_R2;;$|,Backbone
X2821,CN(H)[C@@H](CCN1CCCCC1)C(H)=O,CN([*])[C@@H](CCN1CCCCC1)C([*])=O |$;;_R1;;;;;;;;;;;_R2;$|,Backbone
Dab,HN[C@@H](CCNH)C(H)=O,[*]N[C@@H](CCN[*])C([*])=O |$_R1;;;;;;_R3;;_R2;$|,Backbone
X2906,CC(C)(C)OC(=O)N[C@@H](COS(O)(=O)=O)C(H)=O,CC(C)(C)OC(=O)N[C@@H](COS(O)(=O)=O)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2430,HN[C@@H](Cc1ccc(cc1)-c1ccc(cc1)-c1ccccc1)C(H)=O,[*]N[C@@H](Cc1ccc(cc1)-c1ccc(cc1)-c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2903,CC(=O)N([C@@H](Cc1ccc(F)cc1)C(H)=O)C(=O)CSc1ccccc1,CC(=O)N([C@@H](Cc1ccc(F)cc1)C([*])=O)C(=O)CSc1ccccc1 |$;;;;;;;;;;;;;;_R2;;;;;;;;;;;$|,Backbone
X2756,HC(=O)[C@@H](CC1CCCCC1)NS(=O)(=O)Cc1ccccc1,[*]C(=O)[C@@H](CC1CCCCC1)NS(=O)(=O)Cc1ccccc1 |$_R2;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X2723,C[C@@H](O)[C@H](Nc1ccc(O)c2C(=O)c3ccccc3C(=O)c12)C(H)=O,C[C@@H](O)[C@H](Nc1ccc(O)c2C(=O)c3ccccc3C(=O)c12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2779,CCOC(=O)C(=O)C(=O)[C@H](CC(C)C)NH,CCOC(=O)C(=O)C(=O)[C@H](CC(C)C)N[*] |$;;;;;;;;;;;;;;;_R1$|,Backbone
X2043,NC(=O)N[C@H](Cc1ccc(Cl)cc1)C(H)=O,NC(=O)N[C@H](Cc1ccc(Cl)cc1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X1999,CNc1ccc(C[C@H](NH)C(H)=O)cc1,CNc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;_R1;;_R2;;;$|,Backbone
X2089,HN1C[C@@H](C[C@H]1C(H)=O)OC(=O)N1CCc2ccccc12,[*]N1C[C@@H](C[C@H]1C([*])=O)OC(=O)N1CCc2ccccc12 |$_R1;;;;;;;_R2;;;;;;;;;;;;;$|,Backbone
X2128,COc1cccc(c1)C(=O)CN1CCCC[C@H]1C(H)=O,COc1cccc(c1)C(=O)CN1CCCC[C@H]1C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
Me_meT,C[C@@H](O)[C@H](N(C)C)C(H)=O,C[C@@H](O)[C@H](N(C)C)C([*])=O |$;;;;;;;;_R2;$|,Backbone
X2207,OC(=O)CC[C@H](NH)C(=O)C(F)(F)F,OC(=O)CC[C@H](N[*])C(=O)C(F)(F)F |$;;;;;;;_R1;;;;;;$|,Backbone
X2214,O[C@H](NH)C(H)=O,O[C@H](N[*])C([*])=O |$;;;_R1;;_R2;$|,Backbone
X2194,Oc1ccc(C[C@@H](NC(=O)OCc2ccccc2)C(H)=O)cc1,Oc1ccc(C[C@@H](NC(=O)OCc2ccccc2)C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;;;_R2;;;$|,Backbone
X2172,COc1ccc(C[C@H](N[C@@H](Cc2ccccc2)C(H)=O)C(=O)CC2(CCC(C)CC2)SH)cc1,COc1ccc(C[C@H](N[C@@H](Cc2ccccc2)C([*])=O)C(=O)CC2(CCC(C)CC2)S[*])cc1 |$;;;;;;;;;;;;;;;;;;_R2;;;;;;;;;;;;;_R3;;$|,Backbone
X2142,OC[C@H](N[C@@H](Cc1cnc[nH]1)C(O)=O)C(H)=O,OC[C@H](N[C@@H](Cc1cnc[nH]1)C(O)=O)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
X2213,NCCCC[C@H](N1Cc2[nH]c3ccccc3c2C[C@H]1C(O)=O)C(H)=O,NCCCC[C@H](N1Cc2[nH]c3ccccc3c2C[C@H]1C(O)=O)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2143,HN1CCC[C@H]1C(=O)c1nc2ccccc2s1,[*]N1CCC[C@H]1C(=O)c1nc2ccccc2s1 |$_R1;;;;;;;;;;;;;;;;$|,Backbone
X2122,CC(C)(C)[C@H](NC(=O)OC1CCCC1)C(H)=O,CC(C)(C)[C@H](NC(=O)OC1CCCC1)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
Me_Tic,CN1Cc2ccccc2C[C@H]1C(H)=O,CN1Cc2ccccc2C[C@H]1C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone
V_OBzl,CC(C)[C@H](NH)C(=O)OCc1ccccc1,CC(C)[C@H](N[*])C(=O)OCc1ccccc1 |$;;;;;_R1;;;;;;;;;;$|,Backbone
X1365,CC(C)[C@H](NH)C(=O)c1nnc(o1)C(C)(C)C,CC(C)[C@H](N[*])C(=O)c1nnc(o1)C(C)(C)C |$;;;;;_R1;;;;;;;;;;;$|,Backbone
X1299,COC(=O)[C@@H](NH)C(c1ccccc1)c1ccccc1,COC(=O)[C@@H](N[*])C(c1ccccc1)c1ccccc1 |$;;;;;;_R1;;;;;;;;;;;;;$|,Backbone
X1300,CN(C)C(=N)NCCC[C@H](NH)C(H)=O,CN(C)C(=N)NCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1443,CC(C)(C)OC(=O)N[C@@H](C1CCCC1)C(H)=O,CC(C)(C)OC(=O)N[C@@H](C1CCCC1)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
X1409,CN(C)[C@H]1C[C@@H]1CC[C@H](NH)C(H)=O,CN(C)[C@H]1C[C@@H]1CC[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,Backbone
X1326,Brc1c(C[C@@H](NH)C(H)=O)ccc2ccccc12,Brc1c(C[C@@H](N[*])C([*])=O)ccc2ccccc12 |$;;;;;;_R1;;_R2;;;;;;;;;$|,Backbone
X1381,CC(C)c1cccc(C)c1C[C@H](NH)C(H)=O,CC(C)c1cccc(C)c1C[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1476,Cc1ccc(C[C@H](NH)C(H)=O)c(C)c1,Cc1ccc(C[C@H](N[*])C([*])=O)c(C)c1 |$;;;;;;;;_R1;;_R2;;;;$|,Backbone
X1234,CC(C)(O)[C@H](O)[C@H](NH)C(H)=O,CC(C)(O)[C@H](O)[C@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone
X1004,COC(=O)CC[C@H](NH)C(H)=O,COC(=O)CC[C@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone
X999,OS(=O)(=O)CC[C@H](NH)C(H)=O,OS(=O)(=O)CC[C@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone
Boc_K,CC(C)(C)OC(=O)N[C@@H](CCCCN)C(H)=O,CC(C)(C)OC(=O)N[C@@H](CCCCN)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
X230,CC(C)[C@H](NH)C=O,CC(C)[C@H](N[*])C=O |$;;;;;_R1;;$|,Backbone
Boc_F,CC(C)(C)OC(=O)N(H)[C@@H](Cc1ccccc1)C(H)=O,CC(C)(C)OC(=O)N([*])[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;_R1;;;;;;;;;;_R2;$|,Backbone
X178,CC[C@H](C)[C@H](NC[C@@H](N)CS)C(H)=O,CC[C@H](C)[C@H](NC[C@@H](N)CS)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone
X317,Cn1ccnc1C(=O)[C@H](CCCNC(N)=N)NH,Cn1ccnc1C(=O)[C@H](CCCNC(N)=N)N[*] |$;;;;;;;;;;;;;;;;;_R1$|,Backbone
X320,HNC1(CCNCC1)C(H)=O,[*]NC1(CCNCC1)C([*])=O |$_R1;;;;;;;;;_R2;$|,Backbone
X326,CC[C@H](C)[C@H](NC[C@@H](N)Cc1ccc(O)cc1)C(H)=O,CC[C@H](C)[C@H](NC[C@@H](N)Cc1ccc(O)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X262,NC(=N)NCCCN(H)CC(H)=O,NC(=N)NCCCN([*])CC([*])=O |$;;;;;;;;_R1;;;_R2;$|,Backbone
D_Me,CC(=O)[C@H](CC(O)=O)NH,CC(=O)[C@H](CC(O)=O)N[*] |$;;;;;;;;;_R1$|,Backbone
X698,COC(=O)C(=O)[C@H](C)NH,COC(=O)C(=O)[C@H](C)N[*] |$;;;;;;;;;_R1$|,Backbone
X507,HN[C@@H](Cc1cc2ccccc2[nH]1)C(H)=O,[*]N[C@@H](Cc1cc2ccccc2[nH]1)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone
X329,CCOC(=O)[C@@H](CCc1ccccc1)NH,CCOC(=O)[C@@H](CCc1ccccc1)N[*] |$;;;;;;;;;;;;;;;_R1$|,Backbone
X270,CN1[C@@H](CC(=O)N(C)C1=O)C(H)=O,CN1[C@@H](CC(=O)N(C)C1=O)C([*])=O |$;;;;;;;;;;;_R2;$|,Backbone
X570,Nc1nnc(Nc2ccc(C[C@@H](NH)C(H)=O)cc2)[nH]1,Nc1nnc(Nc2ccc(C[C@@H](N[*])C([*])=O)cc2)[nH]1 |$;;;;;;;;;;;;;_R1;;_R2;;;;$|,Backbone
X344,HN[C@@H](Cc1cn(CC=C)cn1)C(H)=O,[*]N[C@@H](Cc1cn(CC=C)cn1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone
X206,HC(=O)Cn1ccc2ccccc2c1=O,[*]C(=O)Cn1ccc2ccccc2c1=O |$_R2;;;;;;;;;;;;;;$|,Backbone
dP_OMe,COC(=O)[C@H]1CCCN1H,COC(=O)[C@H]1CCCN1[*] |$;;;;;;;;;_R1$|,Backbone
X170,CC(C)(C)C(=O)ONCCCC[C@H](NH)C(H)=O,CC(C)(C)C(=O)ONCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X235,CO[C@H](C)[C@H](NH)C(H)=O,CO[C@H](C)[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
X307,CCCCNC(=O)N[C@@H](CCSC)C(H)=O,CCCCNC(=O)N[C@@H](CCSC)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X1532,CN[C@H](Cc1c(C)cc(O)cc1C)C(H)=O,CN[C@H](Cc1c(C)cc(O)cc1C)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X1533,CN(C)[C@H](Cc1c(C)cc(O)cc1C)C(H)=O,CN(C)[C@H](Cc1c(C)cc(O)cc1C)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
X1540,HN[C@@H](CCC#N)C(H)=O,[*]N[C@@H](CCC#N)C([*])=O |$_R1;;;;;;;;_R2;$|,Backbone
X389,OC[C@H](NC(=O)NC1CCCCC1)C(H)=O,OC[C@H](NC(=O)NC1CCCCC1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X1776,NCCNC(=O)O[C@@H]1C[C@H](N(H)C1)C(H)=O,NCCNC(=O)O[C@@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;;;;;;;_R1;;;_R2;$|,Backbone
X921,HC(=O)CNCCNS(=O)(=O)c1cccc2cnccc12,[*]C(=O)CNCCNS(=O)(=O)c1cccc2cnccc12 |$_R2;;;;;;;;;;;;;;;;;;;;$|,Backbone
X1845,COc1cc(OC)cc(c1)-c1[nH]c2ccccc2c1C[C@H](NH)C(H)=O,COc1cc(OC)cc(c1)-c1[nH]c2ccccc2c1C[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1285,OC[C@H](NCCCCCC[N-][N+]#N)C(H)=O,OC[C@H](NCCCCCC[N-][N+]#N)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X983,OP(O)(=O)Oc1ccc(C[C@H](NC(=O)OCc2ccccc2)C(H)=O)cc1,OP(O)(=O)Oc1ccc(C[C@H](NC(=O)OCc2ccccc2)C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;;;;;;;_R2;;;$|,Backbone
X196,NC(=N)Nc1ccc(C[C@@H](NH)C(H)=O)cc1,NC(=N)Nc1ccc(C[C@@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X1840,HN1CCNC[C@H]1C(H)=O,[*]N1CCNC[C@H]1C([*])=O |$_R1;;;;;;;;_R2;$|,Backbone
X412,N[C@H]([C@@H](O)c1ccc(cc1)N(=O)=O)C(H)=O,N[C@H]([C@@H](O)c1ccc(cc1)N(=O)=O)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
P_MeO,OCC(=O)[C@@H]1CCCN1H,OCC(=O)[C@@H]1CCCN1[*] |$;;;;;;;;;_R1$|,Backbone
R_OBzl,NC(=N)NCCC[C@H](NH)C(=O)OCc1ccccc1,NC(=N)NCCC[C@H](N[*])C(=O)OCc1ccccc1 |$;;;;;;;;;_R1;;;;;;;;;;$|,Backbone
X2557,HC(=O)Cn1nc(-c2ccccc2)c2ccccc2c1=O,[*]C(=O)Cn1nc(-c2ccccc2)c2ccccc2c1=O |$_R2;;;;;;;;;;;;;;;;;;;;$|,Backbone
X2610,CC(C)[C@H](NH)C(=O)c1nc2cc(ccc2o1)C(=O)ON,CC(C)[C@H](N[*])C(=O)c1nc2cc(ccc2o1)C(=O)ON |$;;;;;_R1;;;;;;;;;;;;;;;$|,Backbone
X2660,OC(=O)CCc1cc(C[C@H](NH)C(H)=O)ccc1O,OC(=O)CCc1cc(C[C@H](N[*])C([*])=O)ccc1O |$;;;;;;;;;;;_R1;;_R2;;;;;$|,Backbone
X2605,CN([C@H](NH)C(=O)c1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(H)=O,CN([C@H](N[*])C(=O)c1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C([*])=O |$;;;;_R1;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2620,OC[C@H](NS(=O)(=O)c1cccc2ccccc12)C(H)=O,OC[C@H](NS(=O)(=O)c1cccc2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2666,C[C@@H](OC(=O)[C@H](Cc1ccccc1)NH)c1ccccc1,C[C@@H](OC(=O)[C@H](Cc1ccccc1)N[*])c1ccccc1 |$;;;;;;;;;;;;;;_R1;;;;;;$|,Backbone
X2699,FC(F)C[C@H](NH)C(=O)c1nc2ccccc2s1,FC(F)C[C@H](N[*])C(=O)c1nc2ccccc2s1 |$;;;;;;_R1;;;;;;;;;;;$|,Backbone
X2633,CCOC(=O)c1csc(n1)C(=O)[C@H](CCCNC(N)=N)NH,CCOC(=O)c1csc(n1)C(=O)[C@H](CCCNC(N)=N)N[*] |$;;;;;;;;;;;;;;;;;;;;;_R1$|,Backbone
X2536,NCC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc12)C(H)=O,NCC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2309,CC(C)(C)C1CCC(CC(=O)[C@H](Cc2ccc(O)cc2)N[C@@H](Cc2ccccc2)C(H)=O)(CC1)SH,CC(C)(C)C1CCC(CC(=O)[C@H](Cc2ccc(O)cc2)N[C@@H](Cc2ccccc2)C([*])=O)(CC1)S[*] |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;;;;;_R3$|,Backbone
X2391,FC(F)(F)c1cc(C[C@H](NH)C(H)=O)cc(c1)C(F)(F)F,FC(F)(F)c1cc(C[C@H](N[*])C([*])=O)cc(c1)C(F)(F)F |$;;;;;;;;;;_R1;;_R2;;;;;;;;$|,Backbone
X2386,C[C@H]1CCC[C@@H](C)N1C(=O)N[C@@H](C1CC1)C(H)=O,C[C@H]1CCC[C@@H](C)N1C(=O)N[C@@H](C1CC1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2364,Oc1ccc(C[C@H](NCCCCC(=O)[C@H](Cc2ccccc2)NH)C(H)=O)cc1,Oc1ccc(C[C@H](NCCCCC(=O)[C@H](Cc2ccccc2)N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X2427,HN[C@@H](Cc1ccccc1)C(=O)c1nc2ccccc2s1,[*]N[C@@H](Cc1ccccc1)C(=O)c1nc2ccccc2s1 |$_R1;;;;;;;;;;;;;;;;;;;;$|,Backbone
X2366,COc1c(O)cc2C[C@H](N(H)Cc2c1O)C(H)=O,COc1c(O)cc2C[C@H](N([*])Cc2c1O)C([*])=O |$;;;;;;;;;;_R1;;;;;;_R2;$|,Backbone
X2399,CC(C)[C@H](NCCCCCCCCOC(=O)[C@@H](N)Cc1ccc(O)cc1)C(H)=O,CC(C)[C@H](NCCCCCCCCOC(=O)[C@@H](N)Cc1ccc(O)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2466,CS(=O)(=O)NC[C@H](NH)C=O,CS(=O)(=O)NC[C@H](N[*])C=O |$;;;;;;;;_R1;;$|,Backbone
X2450,HN[C@@]1(Cc2ccccc2)CNC1=O,[*]N[C@@]1(Cc2ccccc2)CNC1=O |$_R1;;;;;;;;;;;;;$|,Backbone
X2266,CC(C)C[C@H](NH)C(=O)c1nnc(o1)-c1ccccc1,CC(C)C[C@H](N[*])C(=O)c1nnc(o1)-c1ccccc1 |$;;;;;;_R1;;;;;;;;;;;;;$|,Backbone
X2282,FC(F)(F)S(=O)(=O)N[C@@H](Cc1ccc(Cl)cc1)C(H)=O,FC(F)(F)S(=O)(=O)N[C@@H](Cc1ccc(Cl)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2290,NC(=N)C[C@H](NH)C(H)=O,NC(=N)C[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
X542,Fc1ccc2[nH]cc(C[C@H](NH)C(H)=O)c2c1,Fc1ccc2[nH]cc(C[C@H](N[*])C([*])=O)c2c1 |$;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X708,CC1(C)CC[C@@H](N1H)C(H)=O,CC1(C)CC[C@@H](N1[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
S_OMe,COC(=O)[C@H](CO)NH,COC(=O)[C@H](CO)N[*] |$;;;;;;;;_R1$|,Backbone
X972,CC1(C)SC[C@H](N1H)C(H)=O,CC1(C)SC[C@H](N1[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
X620,Oc1ccc(cc1)[C@@H](NH)C(H)=O,Oc1ccc(cc1)[C@@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,Backbone
X961,CS[C@@H]1CCN(H)[C@H]1C(H)=O,CS[C@@H]1CCN([*])[C@H]1C([*])=O |$;;;;;;_R1;;;_R2;$|,Backbone
X836,COCC[C@@H](NH)C(O)=O,COCC[C@@H](N[*])C(O)=O |$;;;;;;_R1;;;$|,Backbone
X837,CNC(=O)N[C@@H](C(c1ccccc1)c1ccccc1)C(H)=O,CNC(=O)N[C@@H](C(c1ccccc1)c1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
EtCO_dW,CCOC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(H)=O,CCOC(=O)N[C@H](Cc1c[nH]c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X782,CC(C)[C@H](NC(=O)Oc1ccc(F)cc1)C(H)=O,CC(C)[C@H](NC(=O)Oc1ccc(F)cc1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone
X576,HN[C@@H](Cc1nc2ccccc2[nH]1)C(H)=O,[*]N[C@@H](Cc1nc2ccccc2[nH]1)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone
X526,COc1ccc(C[C@H](NC(N)=N)C(H)=O)cc1,COc1ccc(C[C@H](NC(N)=N)C([*])=O)cc1 |$;;;;;;;;;;;;;_R2;;;$|,Backbone
X454,CCOC(=O)[C@H](CC(C)C)NH,CCOC(=O)[C@H](CC(C)C)N[*] |$;;;;;;;;;;;_R1$|,Backbone
X463,CCOC(=O)N[C@H](Cc1ccc(OCC)cc1)C(H)=O,CCOC(=O)N[C@H](Cc1ccc(OCC)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2855,HN[C@@H](Cc1cnc([nH]1)-c1ccc(cc1)-c1ccccc1)C(H)=O,[*]N[C@@H](Cc1cnc([nH]1)-c1ccc(cc1)-c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X3014,HN[C@@H](CCCCNC(=S)Nc1ccccc1)C(H)=O,[*]N[C@@H](CCCCNC(=S)Nc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X3026,CCOC(=O)[C@H](CC1CCCCC1)NH,CCOC(=O)[C@H](CC1CCCCC1)N[*] |$;;;;;;;;;;;;;;_R1$|,Backbone
